country,year,sex,age,population, gdp_for_year ($) ,suicides_no
Antigua and Barbuda,2000,female,55-74 years,3986,"83,01,58,778",0
Antigua and Barbuda,2000,female,75+ years,1413,"83,01,58,778",0
Antigua and Barbuda,2000,male,15-24 years,5783,"83,01,58,778",0
Antigua and Barbuda,2000,male,25-34 years,7177,"83,01,58,778",0
Antigua and Barbuda,2000,male,5-14 years,7973,"83,01,58,778",0
Antigua and Barbuda,2000,male,75+ years,938,"83,01,58,778",0
Antigua and Barbuda,2001,male,35-54 years,10281,"80,07,40,259",2
Antigua and Barbuda,2001,female,15-24 years,6902,"80,07,40,259",0
Antigua and Barbuda,2001,female,25-34 years,8425,"80,07,40,259",0
Antigua and Barbuda,2001,female,35-54 years,11402,"80,07,40,259",0
Antigua and Barbuda,2001,female,5-14 years,8428,"80,07,40,259",0
Antigua and Barbuda,2001,female,55-74 years,4037,"80,07,40,259",0
Antigua and Barbuda,2001,female,75+ years,1487,"80,07,40,259",0
Antigua and Barbuda,2001,male,15-24 years,6084,"80,07,40,259",0
Antigua and Barbuda,2001,male,25-34 years,7071,"80,07,40,259",0
Antigua and Barbuda,2001,male,5-14 years,7958,"80,07,40,259",0
Antigua and Barbuda,2001,male,55-74 years,3442,"80,07,40,259",0
Antigua and Barbuda,2001,male,75+ years,980,"80,07,40,259",0
Antigua and Barbuda,2002,female,15-24 years,7196,"81,46,15,333",0
Antigua and Barbuda,2002,female,25-34 years,8155,"81,46,15,333",0
Antigua and Barbuda,2002,female,35-54 years,11760,"81,46,15,333",0
Antigua and Barbuda,2002,female,5-14 years,8408,"81,46,15,333",0
Antigua and Barbuda,2002,female,55-74 years,4050,"81,46,15,333",0
Antigua and Barbuda,2002,female,75+ years,1547,"81,46,15,333",0
Antigua and Barbuda,2002,male,15-24 years,6416,"81,46,15,333",0
Antigua and Barbuda,2002,male,25-34 years,6921,"81,46,15,333",0
Antigua and Barbuda,2002,male,35-54 years,10604,"81,46,15,333",0
Antigua and Barbuda,2002,male,5-14 years,7980,"81,46,15,333",0
Antigua and Barbuda,2002,male,55-74 years,3527,"81,46,15,333",0
Antigua and Barbuda,2002,male,75+ years,1024,"81,46,15,333",0
Antigua and Barbuda,2003,male,55-74 years,3594,"85,56,43,111",1
Antigua and Barbuda,2003,female,15-24 years,7454,"85,56,43,111",0
Antigua and Barbuda,2003,female,25-34 years,7831,"85,56,43,111",0
Antigua and Barbuda,2003,female,35-54 years,12129,"85,56,43,111",0
Antigua and Barbuda,2003,female,5-14 years,8423,"85,56,43,111",0
Antigua and Barbuda,2003,female,55-74 years,4054,"85,56,43,111",0
Antigua and Barbuda,2003,female,75+ years,1583,"85,56,43,111",0
Antigua and Barbuda,2003,male,15-24 years,6730,"85,56,43,111",0
Antigua and Barbuda,2003,male,25-34 years,6734,"85,56,43,111",0
Antigua and Barbuda,2003,male,35-54 years,10997,"85,56,43,111",0
Antigua and Barbuda,2003,male,5-14 years,8061,"85,56,43,111",0
Antigua and Barbuda,2003,male,75+ years,1068,"85,56,43,111",0
Antigua and Barbuda,2004,male,55-74 years,3665,"91,95,77,148",1
Antigua and Barbuda,2004,male,35-54 years,11406,"91,95,77,148",1
Antigua and Barbuda,2004,female,15-24 years,7648,"91,95,77,148",0
Antigua and Barbuda,2004,female,25-34 years,7531,"91,95,77,148",0
Antigua and Barbuda,2004,female,35-54 years,12492,"91,95,77,148",0
Antigua and Barbuda,2004,female,5-14 years,8488,"91,95,77,148",0
Antigua and Barbuda,2004,female,55-74 years,4088,"91,95,77,148",0
Antigua and Barbuda,2004,female,75+ years,1590,"91,95,77,148",0
Antigua and Barbuda,2004,male,15-24 years,6968,"91,95,77,148",0
Antigua and Barbuda,2004,male,25-34 years,6556,"91,95,77,148",0
Antigua and Barbuda,2004,male,5-14 years,8196,"91,95,77,148",0
Antigua and Barbuda,2004,male,75+ years,1094,"91,95,77,148",0
Antigua and Barbuda,2005,female,15-24 years,7780,"1,02,21,91,296",0
Antigua and Barbuda,2005,female,25-34 years,7327,"1,02,21,91,296",0
Antigua and Barbuda,2005,female,35-54 years,12835,"1,02,21,91,296",0
Antigua and Barbuda,2005,female,5-14 years,8584,"1,02,21,91,296",0
Antigua and Barbuda,2005,female,55-74 years,4157,"1,02,21,91,296",0
Antigua and Barbuda,2005,female,75+ years,1575,"1,02,21,91,296",0
Antigua and Barbuda,2005,male,15-24 years,7113,"1,02,21,91,296",0
Antigua and Barbuda,2005,male,25-34 years,6444,"1,02,21,91,296",0
Antigua and Barbuda,2005,male,35-54 years,11778,"1,02,21,91,296",0
Antigua and Barbuda,2005,male,5-14 years,8358,"1,02,21,91,296",0
Antigua and Barbuda,2005,male,55-74 years,3748,"1,02,21,91,296",0
Antigua and Barbuda,2005,male,75+ years,1110,"1,02,21,91,296",0
Antigua and Barbuda,2006,female,15-24 years,7902,"1,15,70,05,444",0
Antigua and Barbuda,2006,female,25-34 years,7098,"1,15,70,05,444",0
Antigua and Barbuda,2006,female,35-54 years,13374,"1,15,70,05,444",0
Antigua and Barbuda,2006,female,5-14 years,8571,"1,15,70,05,444",0
Antigua and Barbuda,2006,female,55-74 years,4256,"1,15,70,05,444",0
Antigua and Barbuda,2006,female,75+ years,1573,"1,15,70,05,444",0
Antigua and Barbuda,2006,male,15-24 years,7239,"1,15,70,05,444",0
Antigua and Barbuda,2006,male,25-34 years,6319,"1,15,70,05,444",0
Antigua and Barbuda,2006,male,35-54 years,12202,"1,15,70,05,444",0
Antigua and Barbuda,2006,male,5-14 years,8485,"1,15,70,05,444",0
Antigua and Barbuda,2006,male,55-74 years,3847,"1,15,70,05,444",0
Antigua and Barbuda,2006,male,75+ years,1107,"1,15,70,05,444",0
Antigua and Barbuda,2007,male,35-54 years,12530,"1,31,14,01,333",1
Antigua and Barbuda,2007,female,15-24 years,8013,"1,31,14,01,333",0
Antigua and Barbuda,2007,female,25-34 years,6962,"1,31,14,01,333",0
Antigua and Barbuda,2007,female,35-54 years,13860,"1,31,14,01,333",0
Antigua and Barbuda,2007,female,5-14 years,8555,"1,31,14,01,333",0
Antigua and Barbuda,2007,female,55-74 years,4400,"1,31,14,01,333",0
Antigua and Barbuda,2007,female,75+ years,1568,"1,31,14,01,333",0
Antigua and Barbuda,2007,male,15-24 years,7330,"1,31,14,01,333",0
Antigua and Barbuda,2007,male,25-34 years,6267,"1,31,14,01,333",0
Antigua and Barbuda,2007,male,5-14 years,8564,"1,31,14,01,333",0
Antigua and Barbuda,2007,male,55-74 years,3988,"1,31,14,01,333",0
Antigua and Barbuda,2007,male,75+ years,1094,"1,31,14,01,333",0
Antigua and Barbuda,2008,female,15-24 years,8108,"1,36,84,31,037",0
Antigua and Barbuda,2008,female,25-34 years,6910,"1,36,84,31,037",0
Antigua and Barbuda,2008,female,35-54 years,14278,"1,36,84,31,037",0
Antigua and Barbuda,2008,female,5-14 years,8537,"1,36,84,31,037",0
Antigua and Barbuda,2008,female,55-74 years,4587,"1,36,84,31,037",0
Antigua and Barbuda,2008,female,75+ years,1567,"1,36,84,31,037",0
Antigua and Barbuda,2008,male,15-24 years,7404,"1,36,84,31,037",0
Antigua and Barbuda,2008,male,25-34 years,6274,"1,36,84,31,037",0
Antigua and Barbuda,2008,male,35-54 years,12782,"1,36,84,31,037",0
Antigua and Barbuda,2008,male,5-14 years,8599,"1,36,84,31,037",0
Antigua and Barbuda,2008,male,55-74 years,4158,"1,36,84,31,037",0
Antigua and Barbuda,2008,male,75+ years,1069,"1,36,84,31,037",0
Antigua and Barbuda,2009,female,15-24 years,8199,"1,22,42,53,000",0
Antigua and Barbuda,2009,female,25-34 years,6917,"1,22,42,53,000",0
Antigua and Barbuda,2009,female,35-54 years,14629,"1,22,42,53,000",0
Antigua and Barbuda,2009,female,5-14 years,8514,"1,22,42,53,000",0
Antigua and Barbuda,2009,female,55-74 years,4793,"1,22,42,53,000",0
Antigua and Barbuda,2009,female,75+ years,1571,"1,22,42,53,000",0
Antigua and Barbuda,2009,male,15-24 years,7489,"1,22,42,53,000",0
Antigua and Barbuda,2009,male,25-34 years,6325,"1,22,42,53,000",0
Antigua and Barbuda,2009,male,35-54 years,12978,"1,22,42,53,000",0
Antigua and Barbuda,2009,male,5-14 years,8599,"1,22,42,53,000",0
Antigua and Barbuda,2009,male,55-74 years,4349,"1,22,42,53,000",0
Antigua and Barbuda,2009,male,75+ years,1042,"1,22,42,53,000",0
Antigua and Barbuda,2012,female,15-24 years,8435,"1,21,14,11,704",0
Antigua and Barbuda,2012,female,25-34 years,7215,"1,21,14,11,704",0
Antigua and Barbuda,2012,female,35-54 years,15193,"1,21,14,11,704",0
Antigua and Barbuda,2012,female,5-14 years,8401,"1,21,14,11,704",0
Antigua and Barbuda,2012,female,55-74 years,5512,"1,21,14,11,704",0
Antigua and Barbuda,2012,female,75+ years,1625,"1,21,14,11,704",0
Antigua and Barbuda,2012,male,15-24 years,7893,"1,21,14,11,704",0
Antigua and Barbuda,2012,male,25-34 years,6629,"1,21,14,11,704",0
Antigua and Barbuda,2012,male,35-54 years,13280,"1,21,14,11,704",0
Antigua and Barbuda,2012,male,5-14 years,8475,"1,21,14,11,704",0
Antigua and Barbuda,2012,male,55-74 years,4994,"1,21,14,11,704",0
Antigua and Barbuda,2012,male,75+ years,1051,"1,21,14,11,704",0
Antigua and Barbuda,2013,female,15-24 years,8494,"1,19,29,25,407",0
Antigua and Barbuda,2013,female,25-34 years,7397,"1,19,29,25,407",0
Antigua and Barbuda,2013,female,35-54 years,15236,"1,19,29,25,407",0
Antigua and Barbuda,2013,female,5-14 years,8353,"1,19,29,25,407",0
Antigua and Barbuda,2013,female,55-74 years,5787,"1,19,29,25,407",0
Antigua and Barbuda,2013,female,75+ years,1652,"1,19,29,25,407",0
Antigua and Barbuda,2013,male,15-24 years,8061,"1,19,29,25,407",0
Antigua and Barbuda,2013,male,25-34 years,6782,"1,19,29,25,407",0
Antigua and Barbuda,2013,male,35-54 years,13302,"1,19,29,25,407",0
Antigua and Barbuda,2013,male,5-14 years,8405,"1,19,29,25,407",0
Antigua and Barbuda,2013,male,55-74 years,5238,"1,19,29,25,407",0
Antigua and Barbuda,2013,male,75+ years,1072,"1,19,29,25,407",0
Antigua and Barbuda,2014,female,15-24 years,8537,"1,28,01,33,333",0
Antigua and Barbuda,2014,female,25-34 years,7578,"1,28,01,33,333",0
Antigua and Barbuda,2014,female,35-54 years,15273,"1,28,01,33,333",0
Antigua and Barbuda,2014,female,5-14 years,8296,"1,28,01,33,333",0
Antigua and Barbuda,2014,female,55-74 years,6085,"1,28,01,33,333",0
Antigua and Barbuda,2014,female,75+ years,1686,"1,28,01,33,333",0
Antigua and Barbuda,2014,male,15-24 years,8208,"1,28,01,33,333",0
Antigua and Barbuda,2014,male,25-34 years,6928,"1,28,01,33,333",0
Antigua and Barbuda,2014,male,35-54 years,13325,"1,28,01,33,333",0
Antigua and Barbuda,2014,male,5-14 years,8335,"1,28,01,33,333",0
Antigua and Barbuda,2014,male,55-74 years,5503,"1,28,01,33,333",0
Antigua and Barbuda,2014,male,75+ years,1083,"1,28,01,33,333",0
Antigua and Barbuda,2015,female,55-74 years,6403,"1,36,48,63,037",1
Antigua and Barbuda,2015,female,15-24 years,8561,"1,36,48,63,037",0
Antigua and Barbuda,2015,female,25-34 years,7740,"1,36,48,63,037",0
Antigua and Barbuda,2015,female,35-54 years,15323,"1,36,48,63,037",0
Antigua and Barbuda,2015,female,5-14 years,8239,"1,36,48,63,037",0
Antigua and Barbuda,2015,female,75+ years,1724,"1,36,48,63,037",0
Antigua and Barbuda,2015,male,15-24 years,8331,"1,36,48,63,037",0
Antigua and Barbuda,2015,male,25-34 years,7059,"1,36,48,63,037",0
Antigua and Barbuda,2015,male,35-54 years,13370,"1,36,48,63,037",0
Antigua and Barbuda,2015,male,5-14 years,8268,"1,36,48,63,037",0
Antigua and Barbuda,2015,male,55-74 years,5784,"1,36,48,63,037",0
Antigua and Barbuda,2015,male,75+ years,1087,"1,36,48,63,037",0
Argentina,1985,male,75+ years,363000,"88,41,66,68,900",202
Argentina,1985,male,55-74 years,1997000,"88,41,66,68,900",485
Argentina,1985,male,35-54 years,3346300,"88,41,66,68,900",414
Argentina,1985,female,55-74 years,2304000,"88,41,66,68,900",210
Argentina,1985,male,25-34 years,2234200,"88,41,66,68,900",177
Argentina,1985,female,75+ years,537000,"88,41,66,68,900",41
Argentina,1985,male,15-24 years,2415200,"88,41,66,68,900",156
Argentina,1985,female,35-54 years,3355300,"88,41,66,68,900",142
Argentina,1985,female,25-34 years,2185200,"88,41,66,68,900",65
Argentina,1985,female,15-24 years,2354200,"88,41,66,68,900",69
Argentina,1985,male,5-14 years,3044200,"88,41,66,68,900",16
Argentina,1985,female,5-14 years,2955200,"88,41,66,68,900",11
Argentina,1986,male,75+ years,365000,"1,10,93,44,42,763",230
Argentina,1986,male,55-74 years,2008300,"1,10,93,44,42,763",530
Argentina,1986,male,35-54 years,3365200,"1,10,93,44,42,763",478
Argentina,1986,male,25-34 years,2246900,"1,10,93,44,42,763",209
Argentina,1986,female,75+ years,540200,"1,10,93,44,42,763",48
Argentina,1986,female,55-74 years,2317100,"1,10,93,44,42,763",201
Argentina,1986,male,15-24 years,2428900,"1,10,93,44,42,763",186
Argentina,1986,female,35-54 years,3374300,"1,10,93,44,42,763",188
Argentina,1986,female,25-34 years,2197600,"1,10,93,44,42,763",96
Argentina,1986,female,15-24 years,2367600,"1,10,93,44,42,763",101
Argentina,1986,male,5-14 years,3061400,"1,10,93,44,42,763",10
Argentina,1986,female,5-14 years,2971900,"1,10,93,44,42,763",7
Argentina,1987,male,75+ years,369800,"1,11,10,61,91,358",200
Argentina,1987,male,55-74 years,2034500,"1,11,10,61,91,358",532
Argentina,1987,male,35-54 years,3409100,"1,11,10,61,91,358",482
Argentina,1987,female,75+ years,547000,"1,11,10,61,91,358",57
Argentina,1987,female,55-74 years,2347300,"1,11,10,61,91,358",224
Argentina,1987,male,25-34 years,2276200,"1,11,10,61,91,358",192
Argentina,1987,male,15-24 years,2460600,"1,11,10,61,91,358",179
Argentina,1987,female,35-54 years,3418300,"1,11,10,61,91,358",209
Argentina,1987,female,25-34 years,2226200,"1,11,10,61,91,358",89
Argentina,1987,female,15-24 years,2398400,"1,11,10,61,91,358",93
Argentina,1987,male,5-14 years,3101300,"1,11,10,61,91,358",15
Argentina,1987,female,5-14 years,3010700,"1,11,10,61,91,358",14
Argentina,1988,male,75+ years,392000,"1,26,20,68,17,196",216
Argentina,1988,male,55-74 years,2079000,"1,26,20,68,17,196",550
Argentina,1988,male,35-54 years,3503000,"1,26,20,68,17,196",477
Argentina,1988,female,75+ years,602000,"1,26,20,68,17,196",61
Argentina,1988,female,55-74 years,2412000,"1,26,20,68,17,196",233
Argentina,1988,male,25-34 years,2276000,"1,26,20,68,17,196",215
Argentina,1988,male,15-24 years,2524000,"1,26,20,68,17,196",211
Argentina,1988,female,35-54 years,3508000,"1,26,20,68,17,196",198
Argentina,1988,female,15-24 years,2459000,"1,26,20,68,17,196",101
Argentina,1988,female,25-34 years,2228000,"1,26,20,68,17,196",61
Argentina,1988,male,5-14 years,3210000,"1,26,20,68,17,196",20
Argentina,1988,female,5-14 years,3115000,"1,26,20,68,17,196",11
Argentina,1989,male,75+ years,400000,"76,63,68,98,036",208
Argentina,1989,male,55-74 years,2105000,"76,63,68,98,036",548
Argentina,1989,male,35-54 years,3561000,"76,63,68,98,036",462
Argentina,1989,female,75+ years,622000,"76,63,68,98,036",65
Argentina,1989,male,25-34 years,2287000,"76,63,68,98,036",219
Argentina,1989,female,55-74 years,2446000,"76,63,68,98,036",201
Argentina,1989,male,15-24 years,2575000,"76,63,68,98,036",186
Argentina,1989,female,35-54 years,3563000,"76,63,68,98,036",166
Argentina,1989,female,25-34 years,2240000,"76,63,68,98,036",83
Argentina,1989,female,15-24 years,2509000,"76,63,68,98,036",80
Argentina,1989,male,5-14 years,3245000,"76,63,68,98,036",18
Argentina,1989,female,5-14 years,3149000,"76,63,68,98,036",11
Argentina,1990,male,75+ years,411100,"1,41,35,23,68,715",226
Argentina,1990,male,55-74 years,2128000,"1,41,35,23,68,715",502
Argentina,1990,male,35-54 years,3619000,"1,41,35,23,68,715",439
Argentina,1990,female,75+ years,643000,"1,41,35,23,68,715",61
Argentina,1990,male,25-34 years,2297000,"1,41,35,23,68,715",182
Argentina,1990,female,55-74 years,2477000,"1,41,35,23,68,715",190
Argentina,1990,male,15-24 years,2635000,"1,41,35,23,68,715",174
Argentina,1990,female,35-54 years,3622000,"1,41,35,23,68,715",163
Argentina,1990,female,15-24 years,2568000,"1,41,35,23,68,715",91
Argentina,1990,female,25-34 years,2251000,"1,41,35,23,68,715",76
Argentina,1990,male,5-14 years,3269000,"1,41,35,23,68,715",22
Argentina,1990,female,5-14 years,3171000,"1,41,35,23,68,715",14
Argentina,1991,male,75+ years,396000,"1,89,71,99,84,268",184
Argentina,1991,male,55-74 years,2130000,"1,89,71,99,84,268",449
Argentina,1991,male,35-54 years,3580000,"1,89,71,99,84,268",398
Argentina,1991,male,25-34 years,2277000,"1,89,71,99,84,268",214
Argentina,1991,female,75+ years,658000,"1,89,71,99,84,268",50
Argentina,1991,female,55-74 years,2508000,"1,89,71,99,84,268",169
Argentina,1991,male,15-24 years,2738000,"1,89,71,99,84,268",179
Argentina,1991,female,35-54 years,3691000,"1,89,71,99,84,268",133
Argentina,1991,female,25-34 years,2310000,"1,89,71,99,84,268",77
Argentina,1991,female,15-24 years,2689000,"1,89,71,99,84,268",61
Argentina,1991,male,5-14 years,3369000,"1,89,71,99,84,268",28
Argentina,1991,female,5-14 years,3277000,"1,89,71,99,84,268",9
Argentina,1992,male,75+ years,404900,"2,28,78,86,17,202",194
Argentina,1992,male,55-74 years,2150500,"2,28,78,86,17,202",500
Argentina,1992,male,35-54 years,3616600,"2,28,78,86,17,202",488
Argentina,1992,male,25-34 years,2306200,"2,28,78,86,17,202",227
Argentina,1992,male,15-24 years,2834100,"2,28,78,86,17,202",249
Argentina,1992,female,75+ years,678000,"2,28,78,86,17,202",46
Argentina,1992,female,55-74 years,2538400,"2,28,78,86,17,202",147
Argentina,1992,female,35-54 years,3755500,"2,28,78,86,17,202",140
Argentina,1992,female,25-34 years,2329100,"2,28,78,86,17,202",79
Argentina,1992,female,15-24 years,2783500,"2,28,78,86,17,202",79
Argentina,1992,male,5-14 years,3371800,"2,28,78,86,17,202",22
Argentina,1992,female,5-14 years,3276800,"2,28,78,86,17,202",13
Argentina,1993,male,75+ years,413600,"2,36,74,17,15,015",229
Argentina,1993,male,55-74 years,2171500,"2,36,74,17,15,015",520
Argentina,1993,male,35-54 years,3672300,"2,36,74,17,15,015",495
Argentina,1993,male,25-34 years,2336300,"2,36,74,17,15,015",233
Argentina,1993,female,75+ years,698400,"2,36,74,17,15,015",58
Argentina,1993,male,15-24 years,2932300,"2,36,74,17,15,015",235
Argentina,1993,female,55-74 years,2568300,"2,36,74,17,15,015",126
Argentina,1993,female,35-54 years,3820400,"2,36,74,17,15,015",144
Argentina,1993,female,25-34 years,2347800,"2,36,74,17,15,015",76
Argentina,1993,female,15-24 years,2879300,"2,36,74,17,15,015",73
Argentina,1993,male,5-14 years,3367500,"2,36,74,17,15,015",25
Argentina,1993,female,5-14 years,3269800,"2,36,74,17,15,015",16
Argentina,1994,male,75+ years,423100,"2,57,44,00,00,000",192
Argentina,1994,male,55-74 years,2192500,"2,57,44,00,00,000",509
Argentina,1994,male,35-54 years,3729600,"2,57,44,00,00,000",527
Argentina,1994,male,25-34 years,2369000,"2,57,44,00,00,000",226
Argentina,1994,male,15-24 years,3027200,"2,57,44,00,00,000",250
Argentina,1994,female,55-74 years,2597400,"2,57,44,00,00,000",135
Argentina,1994,female,75+ years,719700,"2,57,44,00,00,000",34
Argentina,1994,female,35-54 years,3885600,"2,57,44,00,00,000",160
Argentina,1994,female,15-24 years,2971300,"2,57,44,00,00,000",98
Argentina,1994,female,25-34 years,2369900,"2,57,44,00,00,000",72
Argentina,1994,male,5-14 years,3363000,"2,57,44,00,00,000",27
Argentina,1994,female,5-14 years,3262900,"2,57,44,00,00,000",11
Argentina,1995,male,75+ years,433800,"2,58,03,17,50,000",190
Argentina,1995,male,55-74 years,2214000,"2,58,03,17,50,000",515
Argentina,1995,male,35-54 years,3787800,"2,58,03,17,50,000",485
Argentina,1995,male,25-34 years,2404900,"2,58,03,17,50,000",218
Argentina,1995,male,15-24 years,3112100,"2,58,03,17,50,000",277
Argentina,1995,female,75+ years,742200,"2,58,03,17,50,000",49
Argentina,1995,female,55-74 years,2625900,"2,58,03,17,50,000",134
Argentina,1995,female,35-54 years,3950100,"2,58,03,17,50,000",139
